File Path,EPSG Code,Projection,Spheroid,Semi-major Axis,Inverse Flattening,Datum,Unit,Unit Conversion Factor,GeoTransform Top Left X,GeoTransform Pixel Size X,GeoTransform Rotation X,GeoTransform Top Left Y,GeoTransform Rotation Y,GeoTransform Pixel Size Y
/Volumes/Expansion 1/DTM_UNZIP/HuronGeorgianBay-DTM-33/1km174770496902023LHURONGEORGIANBAY_DTM.tif,7019,Transverse_Mercator,,,,,,,477000.0,0.5,0.0,4970000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/HuronGeorgianBay-DTM-34/1km174940495802023LHURONGEORGIANBAY_DTM.tif,7019,Transverse_Mercator,,,,,,,494000.0,0.5,0.0,4959000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/HuronGeorgianBay-DTM-35/1km175240493802023LHURONGEORGIANBAY_DTM.tif,7019,Transverse_Mercator,,,,,,,524000.0,0.5,0.0,4939000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/HuronGeorgianBay-DTM-36/1km175740492002023LHURONGEORGIANBAY_DTM.tif,7019,Transverse_Mercator,,,,,,,574000.0,0.5,0.0,4921000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/HuronGeorgianBay-DTM-37/1km175770490702023LHURONGEORGIANBAY_DTM.tif,7019,Transverse_Mercator,,,,,,,577000.0,0.5,0.0,4908000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/HuronGeorgianBay-DTM-38/1km175800489402023LHURONGEORGIANBAY_DTM.tif,7019,Transverse_Mercator,,,,,,,580000.0,0.5,0.0,4895000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/HuronGeorgianBay-DTM-39/1km175830488002023LHURONGEORGIANBAY_DTM.tif,7019,Transverse_Mercator,,,,,,,583000.0,0.5,0.0,4881000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/HuronGeorgianBay-DTM-40/1km174550499502023LHURONGEORGIANBAY_DTM.tif,7019,Transverse_Mercator,,,,,,,455000.0,0.5,0.0,4996000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/HuronGeorgianBay-DTM-41/1km174380501702023LHURONGEORGIANBAY_DTM.tif,7019,Transverse_Mercator,,,,,,,438000.0,0.5,0.0,5018000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/HuronShores-DTM-01/HuronShores-DTM-01/1km172950512702021LHURONSHORES_DTM.tif,7019,Transverse_Mercator,,,,,,,295383.0,0.5,0.0,5128000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/KawarthaLakes-DTM-01/1km176560487702023LKAWARTHALAKES_DTM.tif,7019,Transverse_Mercator,,,,,,,656000.0,0.5,0.0,4878000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/KawarthaLakes-DTM-02/1km176760488002023LKAWARTHALAKES_DTM.tif,7019,Transverse_Mercator,,,,,,,676000.0,0.5,0.0,4881000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/KawarthaLakes-DTM-03/1km176610490102023LKAWARTHALAKES_DTM.tif,7019,Transverse_Mercator,,,,,,,661000.0,0.5,0.0,4902000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/KawarthaLakes-DTM-04/1km176830490102023LKAWARTHALAKES_DTM.tif,7019,Transverse_Mercator,,,,,,,683000.0,0.5,0.0,4902000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/KawarthaLakes-DTM-05/1km176490493702023LKAWARTHALAKES_DTM.tif,7019,Transverse_Mercator,,,,,,,649000.0,0.5,0.0,4938000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/KawarthaLakes-DTM-06/1km176780492102023LKAWARTHALAKES_DTM.tif,7019,Transverse_Mercator,,,,,,,678000.0,0.5,0.0,4922000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/KawarthaLakes-DTM-07/1km176410496102023LKAWARTHALAKES_DTM.tif,7019,Transverse_Mercator,,,,,,,641000.0,0.5,0.0,4962000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/KawarthaLakes-DTM-08/1km176590494002023LKAWARTHALAKES_DTM.tif,7019,Transverse_Mercator,,,,,,,659000.0,0.5,0.0,4941000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/KawarthaLakes-DTM-09/1km176720494002023LKAWARTHALAKES_DTM.tif,7019,Transverse_Mercator,,,,,,,672000.0,0.5,0.0,4941000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LEAP2009_DTM-A/A/1km182770487602008LEAP.img,7019,Transverse_Mercator,,,,,meters,1,277009.0,1.0,0.0,4877000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/LEAP2009_DTM-B/B/1km182900487502008LEAP.img,7019,Transverse_Mercator,,,,,meters,1,290000.0,1.0,0.0,4876000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/LEAP2009_DTM-C/C/1km183320488102008LEAP.img,7019,Transverse_Mercator,,,,,meters,1,332000.0,1.0,0.0,4882000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/LEAP2009_DTM-D/D/1km183620491302008LEAP.img,7019,Transverse_Mercator,,,,,meters,1,362000.0,1.0,0.0,4914000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/LEAP2009_DTM-E/E/1km184020490702008LEAP.img,7019,Transverse_Mercator,,,,,meters,1,402000.0,1.0,0.0,4908000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Crne-A/Cochrane_A/1km172830550502016LCOCHRANE.img,7019,Transverse_Mercator,,,,,meters,1,283563.0,0.5,0.0,5506000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Crne-B/Cochrane_B/1km173260549102016LCOCHRANE.img,7019,Transverse_Mercator,,,,,meters,1,326129.0,0.5,0.0,5492000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Crne-C/1km173620547902017LCOCHRANE.img,7019,Transverse_Mercator,,,,,meters,1,362000.0,0.5,0.0,5480000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Crne-D/Cochrane_D/1km173970546502016LCOCHRANE.img,7019,Transverse_Mercator,,,,,meters,1,397000.0,0.5,0.0,5466000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Crne-E/Cochrane_E/1km173970546302016LCOCHRANE.img,7019,Transverse_Mercator,,,,,meters,1,397050.0,0.5,0.0,5464000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Crne-F/Cochrane_F/1km174390544702017LCOCHRANE.img,7019,Transverse_Mercator,,,,,meters,1,439000.0,0.5,0.0,5448000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Crne-G/Cochrane_G/1km174730542702017LCOCHRANE.img,7019,Transverse_Mercator,,,,,meters,1,473088.0,0.5,0.0,5428000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Crne-H/Cochrane_H/1km174970542702017LCOCHRANE.img,7019,Transverse_Mercator,,,,,meters,1,497000.0,0.5,0.0,5428000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-A/1km173230465902017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,323265.5,0.5,0.0,4660000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-B/1km173610465402017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,361000.0,0.5,0.0,4655000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-C/1km173980467002017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,398000.0,0.5,0.0,4671000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-D/1km173610470902017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,361896.5,0.5,0.0,4709359.5,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-E/1km174010470502017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,401000.0,0.5,0.0,4706000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-F/1km174010473302017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,401000.0,0.5,0.0,4734000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-G/1km174410470502017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,441000.0,0.5,0.0,4706000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-H/1km174410473402017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,441000.0,0.5,0.0,4735000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-I/1km174730473402017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,473000.0,0.5,0.0,4735000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-J/1km175020472302017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,502000.0,0.5,0.0,4724000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-K/1km175330471302017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,533040.0,0.5,0.0,4714000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-L/1km174950476802017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,495000.0,0.5,0.0,4769000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-M/1km174640476802017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,464414.5,0.5,0.0,4768737.5,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-N/1km174950477602017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,495000.0,0.5,0.0,4777000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-O/1km175330474802017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,533000.0,0.5,0.0,4749000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-P/1km175660473602017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,566000.0,0.5,0.0,4737000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-Q/1km175620477602017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,562000.0,0.5,0.0,4777000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-R/1km175430477602017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,543000.0,0.5,0.0,4777000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-S/1km175220477602017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,522000.0,0.5,0.0,4777000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-T/1km175240485902017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,524682.5,0.5,0.0,4859383.5,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-U/1km174790481202018LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,479204.0,0.5,0.0,4812564.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-V/1km175220481802018LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,522000.0,0.5,0.0,4819000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-W/1km175430481802018LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,543000.0,0.5,0.0,4819000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-LkErie-X/1km175620480702017LLAKEERIE.img,7019,Transverse_Mercator,,,,,meters,1,562000.0,0.5,0.0,4808000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Ptbo-A/1km176710487402016LPETERBOROUGH.img,7019,Transverse_Mercator,,,,,meters,1,671720.0,0.5,0.0,4875000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Ptbo-B/1km177060486902016LPETERBOROUGH.img,7019,Transverse_Mercator,,,,,meters,1,706000.0,0.5,0.0,4870000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Ptbo-C/1km177400487602017LPETERBOROUGH.img,7019,Transverse_Mercator,,,,,meters,1,740000.0,0.5,0.0,4877000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Ptbo-D/1km176930490202016LPETERBOROUGH.img,7019,Transverse_Mercator,,,,,meters,1,693000.0,0.5,0.0,4903000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Ptbo-E/1km177390490502017LPETERBOROUGH.img,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,739000.0,0.5,0.0,4906000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Ptbo-F/1km177400490702017LPETERBOROUGH.img,7019,Transverse_Mercator,,,,,meters,1,740000.0,0.5,0.0,4908000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Ptbo-G/1km176850496102016LPETERBOROUGH.img,7019,Transverse_Mercator,,,,,meters,1,685744.5,0.5,0.0,4962000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Ptbo-H/1km177110493202017LPETERBOROUGH.img,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,711000.0,0.5,0.0,4933000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LIDAR2016to18_DTM-Ptbo-I/1km177290493202017LPETERBOROUGH.img,7019,Transverse_Mercator,,,,,Degree,0.0174532925199433,729000.0,0.5,0.0,4933000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeHuron-DTM-A/1km173820474802022LLAKEHURON_DTM.tif,7019,Transverse_Mercator,,,,,,,382994.0,0.5,0.0,4748592.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeHuron-DTM-B/1km174150475502022LLAKEHURON_DTM.tif,7019,Transverse_Mercator,,,,,,,415000.0,0.5,0.0,4756000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeHuron-DTM-C/1km174360475602022LLAKEHURON_DTM.tif,7019,Transverse_Mercator,,,,,,,436000.0,0.5,0.0,4757000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeHuron-DTM-D/1km174560475502022LLAKEHURON_DTM.tif,7019,Transverse_Mercator,,,,,,,456000.0,0.5,0.0,4756000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeHuron-DTM-E/1km174230478602022LLAKEHURON_DTM.tif,7019,Transverse_Mercator,,,,,,,423234.5,0.5,0.0,4786343.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeHuron-DTM-F/1km174600478602022LLAKEHURON_DTM.tif,7019,Transverse_Mercator,,,,,,,460000.0,0.5,0.0,4787000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeHuron-DTM-G/1km174410481002022LLAKEHURON_DTM.tif,7019,Transverse_Mercator,,,,,,,441671.0,0.5,0.0,4811000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeHuron-DTM-H/1km174640481002022LLAKEHURON_DTM.tif,7019,Transverse_Mercator,,,,,,,464000.0,0.5,0.0,4811000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-A/1km174920508402020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,492000.0,0.5,0.0,5085000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-B/1km175140509002020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,514000.0,0.5,0.0,5091000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-C/1km175380509302020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,538000.0,0.5,0.0,5094000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-D/1km175540509502020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,554000.0,0.5,0.0,5096000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-E/1km175360512002020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,536000.0,0.5,0.0,5121000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-F/1km175560511202020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,556000.0,0.5,0.0,5113000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-G/1km175750510602020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,575000.0,0.5,0.0,5107000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-H/1km175950510702020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,595000.0,0.5,0.0,5108000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-I/1km176150509302020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,615000.0,0.5,0.0,5094000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-J/1km176330509502020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,633000.0,0.5,0.0,5096000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-K/1km176150511002020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,615000.0,0.5,0.0,5111000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-L/1km176380511702020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,638000.0,0.5,0.0,5118000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-M/1km176520511402020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,652000.0,0.5,0.0,5115000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-N/1km176660511302020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,666000.0,0.5,0.0,5114000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-O/1km175360514202020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,536000.0,0.5,0.0,5143000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-P/1km175560512902020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,556000.0,0.5,0.0,5130000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-Q/1km175760512602020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,576000.0,0.5,0.0,5127000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-R/1km175940512902020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,594000.0,0.5,0.0,5130000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-S/1km176150513102020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,615000.0,0.5,0.0,5132000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-T/1km176150514002020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,615000.0,0.5,0.0,5141000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-U/1km175220514902020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,522000.0,0.5,0.0,5150000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeNipissing-DTM-V/1km175520514402020LLAKENIPISSING_DTM.tif,7019,Transverse_Mercator,,,,,,,552000.0,0.5,0.0,5145000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeSimcoe-DTM-A/1km175980491502022LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,,,598946.0,0.5,0.0,4916000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeSimcoe-DTM-B/1km176030492002022LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,,,603003.0,0.5,0.0,4920474.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeSimcoe-DTM-C/1km176330491402022LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,,,633949.0,0.5,0.0,4915000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/LakeSimcoe-DTM-D/1km176370489202022LLAKESIMCOE_DTM.tif,7019,Transverse_Mercator,,,,,,,637961.0,0.5,0.0,4893000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2018-CGVD2013-DTM/1km175930500502018LMuskoka_CGVD2013_DTM.tif,7019,Transverse_Mercator,,,,,,,592999.9999999986,1.0,0.0,5006000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2018-CGVD28-DTM/1km175930500502018LMuskoka_CGVD28_DTM.tif,7019,Transverse_Mercator,,,,,,,593000.0,1.0,0.0,5006000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2021-CGVD2013-DTM/1km175690499402021LMuskoka_CGVD2013_DTM.tif,7019,Transverse_Mercator,,,,,,,568999.9999999997,1.0,0.0,4994999.999999999,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2021-CGVD28-DTM/1km175690499402021LMuskoka_CGVD28_DTM.tif,7019,Transverse_Mercator,,,,,,,569000.0,1.0,0.0,4995000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2023-CGVD2013-DTM-1/1km176040497002023LMuskoka_CGVD2013_DTM.tif,7019,Transverse_Mercator,,,,,,,604595.0,1.0,0.0,4971000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2023-CGVD2013-DTM-2/1km176140502502023LMuskoka_CGVD2013_DTM.tif,7019,Transverse_Mercator,,,,,,,614962.0,1.0,0.0,5025871.999999999,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2023-CGVD28-DTM-1/1km176040497002023LMuskoka_CGVD28_DTM.tif,7019,Transverse_Mercator,,,,,,,604595.0,1.0,0.0,4971000.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/Muskoka-2023-CGVD28-DTM-2/1km176140502502023LMuskoka_CGVD28_DTM.tif,7019,Transverse_Mercator,,,,,,,614962.0,1.0,0.0,5025872.0,0.0,-1.0
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-A/1km183970503502020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,397000.0,0.5,0.0,5036000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-B/1km184110504102020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,411000.0,0.5,0.0,5042000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-C/1km184250503402020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,425000.0,0.5,0.0,5035000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-D/1km184350502302020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,435000.0,0.5,0.0,5024000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-E/1km184510503602020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,451000.0,0.5,0.0,5037000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-F/1km183910502802020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,391000.0,0.5,0.0,5029000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-G/1km184120502002020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,412000.0,0.5,0.0,5021000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-H/1km184290502002020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,429000.0,0.5,0.0,5021000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-I/1km184550502002020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,455000.0,0.5,0.0,5021000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-J/1km184680502002020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,468000.0,0.5,0.0,5021000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-K/1km184000501902020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,400000.0,0.5,0.0,5020000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-L/1km184240500102020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,424000.0,0.5,0.0,5002000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-M/1km184390500102020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,439000.0,0.5,0.0,5002000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-N/1km184540500402020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,454000.0,0.5,0.0,5005000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-O/1km184160500002020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,416000.0,0.5,0.0,5001000.0,0.0,-0.5
/Volumes/Expansion 1/DTM_UNZIP/OttawaGatineau-DTM-P/1km184370497902020LOTTAWAGATINEAU_DTM.tif,7019,Transverse_Mercator,,,,,,,437000.0,0.5,0.0,4980000.0,0.0,-0.5
